language   ,word,subj,condition,error ,type  
english,50  ,3   ,A  ,10.057,target
english,51  ,3   ,A  ,12.543,foil  
english,52  ,3   ,A  ,10.023,foil  
english,53  ,3   ,A  ,15.701,target
english,54  ,3   ,A  ,13.87 ,foil  
english,55  ,3   ,A  ,11.204,target
english,56  ,3   ,A  ,7.005 ,target
english,57  ,3   ,A  ,20.457,foil  
english,58  ,3   ,A  ,11.829,foil  
english,59  ,3   ,A  ,14.562,target
english,60  ,3   ,A  ,20.93 ,target
english,61  ,3   ,A  ,18.491,foil  
english,62  ,3   ,A  ,8.906 ,target
english,63  ,3   ,A  ,8.632 ,foil  
english,64  ,3   ,A  ,9.665 ,target
english,65  ,3   ,A  ,7.753 ,foil  
english,66  ,3   ,A  ,17.275,foil  
english,67  ,3   ,A  ,8.744 ,target
english,68  ,3   ,A  ,12.897,foil  
english,69  ,3   ,A  ,10.064,target
english,70  ,3   ,A  ,10.966,target
english,71  ,3   ,A  ,21.575,foil  
english,0   ,3   ,B  ,45.769,foil  
english,1   ,3   ,B  ,14.058,target
english,2   ,3   ,B  ,13.41 ,target
english,3   ,3   ,B  ,44.769,foil  
english,4   ,3   ,B  ,16.062,target
english,5   ,3   ,B  ,22.966,foil  
english,6   ,3   ,B  ,20.542,target
english,7   ,3   ,B  ,67.613,foil  
english,8   ,3   ,B  ,30.047,foil  
english,9   ,3   ,B  ,10.697,target
english,10  ,3   ,B  ,16.196,foil  
english,11  ,3   ,B  ,7.445 ,target
english,12  ,3   ,B  ,21.547,foil  
english,13  ,3   ,B  ,5.252 ,target
english,14  ,3   ,B  ,30.15 ,foil  
english,15  ,3   ,B  ,9.258 ,target
english,16  ,3   ,B  ,12.054,target
english,17  ,3   ,B  ,16.041,foil  
english,18  ,3   ,B  ,8.015 ,target
english,19  ,3   ,B  ,46.137,foil  
english,20  ,3   ,B  ,28.17 ,foil  
english,21  ,3   ,B  ,10.104,target
english,22  ,3   ,B  ,8.003 ,target
english,23  ,3   ,B  ,12.973,foil  
english,24  ,3   ,B  ,21.841,foil  
english,25  ,3   ,B  ,6.753 ,target
english,26  ,3   ,B  ,27.386,foil  
english,27  ,3   ,B  ,9.693 ,target
english,28  ,3   ,B  ,14.064,foil  
english,29  ,3   ,B  ,6.389 ,target
english,30  ,3   ,B  ,5.808 ,target
english,31  ,3   ,B  ,30.885,foil  
english,32  ,3   ,B  ,7.588 ,target
english,33  ,3   ,B  ,27.634,foil  
english,34  ,3   ,B  ,10.105,foil  
english,35  ,3   ,B  ,7.75  ,target
english,36  ,3   ,B  ,7.195 ,target
english,37  ,3   ,B  ,15.916,foil  
english,38  ,3   ,B  ,20.96 ,foil  
english,39  ,3   ,B  ,4.947 ,target
english,40  ,3   ,B  ,12.195,foil  
english,41  ,3   ,B  ,6.002 ,target
english,42  ,3   ,B  ,17.543,foil  
english,43  ,3   ,B  ,9.432 ,target
english,44  ,3   ,B  ,7.149 ,target
english,45  ,3   ,B  ,24.227,foil  
english,46  ,3   ,B  ,7.22  ,target
english,47  ,3   ,B  ,13.71 ,foil  
english,48  ,3   ,B  ,5.053 ,target
english,49  ,3   ,B  ,11.454,foil  
english,50  ,3   ,B  ,7.87  ,target
english,51  ,3   ,B  ,23.746,foil  
english,52  ,3   ,B  ,9.481 ,foil  
english,53  ,3   ,B  ,5.384 ,target
english,54  ,3   ,B  ,16.915,foil  
english,55  ,3   ,B  ,8.306 ,target
english,56  ,3   ,B  ,7.683 ,target
english,57  ,3   ,B  ,26.02 ,foil  
english,58  ,3   ,B  ,12.076,foil  
english,59  ,3   ,B  ,13.103,target
english,60  ,3   ,B  ,4.723 ,target
english,61  ,3   ,B  ,11.551,foil  
english,62  ,3   ,B  ,4.533 ,target
english,63  ,3   ,B  ,17.041,foil  
english,64  ,3   ,B  ,5.41  ,target
english,65  ,3   ,B  ,10.33 ,foil  
english,66  ,3   ,B  ,14.245,foil  
english,67  ,3   ,B  ,4.927 ,target
english,68  ,3   ,B  ,21.025,foil  
english,69  ,3   ,B  ,10.603,target
english,70  ,3   ,B  ,10.477,target
english,71  ,3   ,B  ,13.322,foil  
english,0   ,4   ,A  ,48.898,foil  
english,1   ,4   ,A  ,20.995,target
english,2   ,4   ,A  ,14.149,target
english,3   ,4   ,A  ,19.764,foil  
english,4   ,4   ,A  ,15.326,target
english,5   ,4   ,A  ,16.726,foil  
english,6   ,4   ,A  ,14.681,target
english,7   ,4   ,A  ,39.927,foil  
english,8   ,4   ,A  ,32.533,foil  
english,9   ,4   ,A  ,18.696,target
english,10  ,4   ,A  ,15.715,foil  
english,11  ,4   ,A  ,16.303,target
english,12  ,4   ,A  ,18.667,foil  
english,13  ,4   ,A  ,9.156 ,target
english,14  ,4   ,A  ,10.977,foil  
english,15  ,4   ,A  ,4.873 ,target
english,16  ,4   ,A  ,9.326 ,target
english,17  ,4   ,A  ,14.239,foil  
english,18  ,4   ,A  ,6.615 ,target
english,19  ,4   ,A  ,34.06 ,foil  
english,20  ,4   ,A  ,22.916,foil  
english,21  ,4   ,A  ,21.449,target
english,22  ,4   ,A  ,10.253,target
english,23  ,4   ,A  ,14.785,foil  
english,24  ,4   ,A  ,12.374,foil  
english,25  ,4   ,A  ,5.803 ,target
english,26  ,4   ,A  ,8.728 ,foil  
english,27  ,4   ,A  ,6.056 ,target
english,28  ,4   ,A  ,14.405,foil  
english,29  ,4   ,A  ,4.598 ,target
english,30  ,4   ,A  ,11.375,target
english,31  ,4   ,A  ,28.353,foil  
english,32  ,4   ,A  ,8.739 ,target
english,33  ,4   ,A  ,23.126,foil  
english,34  ,4   ,A  ,19.804,foil  
english,35  ,4   ,A  ,6.262 ,target
english,36  ,4   ,A  ,6.102 ,target
english,37  ,4   ,A  ,15.487,foil  
english,38  ,4   ,A  ,10.501,foil  
english,39  ,4   ,A  ,5.123 ,target
english,40  ,4   ,A  ,12.368,foil  
english,41  ,4   ,A  ,13.025,target
english,42  ,4   ,A  ,24.059,foil  
english,43  ,4   ,A  ,8.486 ,target
english,44  ,4   ,A  ,4.845 ,target
english,45  ,4   ,A  ,27.408,foil  
english,46  ,4   ,A  ,6.357 ,target
english,47  ,4   ,A  ,11.956,foil  
english,48  ,4   ,A  ,5.151 ,target
english,49  ,4   ,A  ,12.334,foil  
english,50  ,4   ,A  ,10.995,target
english,51  ,4   ,A  ,11.513,foil  
english,52  ,4   ,A  ,13.578,foil  
english,53  ,4   ,A  ,8.735 ,target
english,54  ,4   ,A  ,24.227,foil  
english,55  ,4   ,A  ,5.304 ,target
english,56  ,4   ,A  ,5.647 ,target
english,57  ,4   ,A  ,24.27 ,foil  
english,58  ,4   ,A  ,10.763,foil  
english,59  ,4   ,A  ,7.021 ,target
english,60  ,4   ,A  ,13.297,target
english,61  ,4   ,A  ,8.666 ,foil  
english,62  ,4   ,A  ,6.22  ,target
english,63  ,4   ,A  ,10.915,foil  
english,64  ,4   ,A  ,7.314 ,target
english,65  ,4   ,A  ,10.0  ,foil  
english,66  ,4   ,A  ,23.889,foil  
english,67  ,4   ,A  ,7.875 ,target
english,68  ,4   ,A  ,19.474,foil  
english,69  ,4   ,A  ,7.164 ,target
english,70  ,4   ,A  ,14.96 ,target
english,71  ,4   ,A  ,14.51 ,foil  
english,0   ,4   ,B  ,50.535,foil  
english,1   ,4   ,B  ,19.485,target
english,2   ,4   ,B  ,19.114,target
english,3   ,4   ,B  ,42.547,foil  
english,4   ,4   ,B  ,21.232,target
english,5   ,4   ,B  ,27.362,foil  
english,6   ,4   ,B  ,18.715,target
english,7   ,4   ,B  ,51.485,foil  
english,8   ,4   ,B  ,46.452,foil  
english,9   ,4   ,B  ,18.013,target
english,10  ,4   ,B  ,35.65 ,foil  
english,11  ,4   ,B  ,7.92  ,target
english,12  ,4   ,B  ,33.363,foil  
english,13  ,4   ,B  ,6.407 ,target
english,14  ,4   ,B  ,28.554,foil  
english,15  ,4   ,B  ,8.916 ,target
english,16  ,4   ,B  ,4.135 ,target
english,17  ,4   ,B  ,23.357,foil  
english,18  ,4   ,B  ,13.347,target
english,19  ,4   ,B  ,37.422,foil  
english,20  ,4   ,B  ,32.071,foil  
english,21  ,4   ,B  ,15.955,target
english,22  ,4   ,B  ,15.497,target
english,23  ,4   ,B  ,28.936,foil  
english,24  ,4   ,B  ,25.624,foil  
english,25  ,4   ,B  ,5.121 ,target
english,26  ,4   ,B  ,21.655,foil  
english,27  ,4   ,B  ,5.941 ,target
english,28  ,4   ,B  ,21.424,foil  
english,29  ,4   ,B  ,10.351,target
english,30  ,4   ,B  ,3.428 ,target
english,31  ,4   ,B  ,32.268,foil  
english,32  ,4   ,B  ,8.28  ,target
english,33  ,4   ,B  ,30.544,foil  
english,34  ,4   ,B  ,30.371,foil  
english,35  ,4   ,B  ,3.295 ,target
english,36  ,4   ,B  ,5.103 ,target
english,37  ,4   ,B  ,23.377,foil  
english,38  ,4   ,B  ,24.14 ,foil  
english,39  ,4   ,B  ,4.621 ,target
english,40  ,4   ,B  ,18.695,foil  
english,41  ,4   ,B  ,6.858 ,target
english,42  ,4   ,B  ,35.783,foil  
english,43  ,4   ,B  ,9.454 ,target
english,44  ,4   ,B  ,1.982 ,target
english,45  ,4   ,B  ,23.682,foil  
english,46  ,4   ,B  ,8.135 ,target
english,47  ,4   ,B  ,21.88 ,foil  
english,48  ,4   ,B  ,4.541 ,target
english,49  ,4   ,B  ,15.481,foil  
english,50  ,4   ,B  ,5.807 ,target
english,51  ,4   ,B  ,17.55 ,foil  
english,52  ,4   ,B  ,21.401,foil  
english,53  ,4   ,B  ,6.706 ,target
english,54  ,4   ,B  ,35.643,foil  
english,55  ,4   ,B  ,14.244,target
english,56  ,4   ,B  ,5.179 ,target
english,57  ,4   ,B  ,22.031,foil  
english,58  ,4   ,B  ,23.113,foil  
english,59  ,4   ,B  ,7.48  ,target
english,60  ,4   ,B  ,4.773 ,target
english,61  ,4   ,B  ,11.131,foil  
english,62  ,4   ,B  ,4.941 ,target
english,63  ,4   ,B  ,18.129,foil  
english,64  ,4   ,B  ,9.006 ,target
english,65  ,4   ,B  ,14.765,foil  
english,66  ,4   ,B  ,30.261,foil  
english,67  ,4   ,B  ,18.08 ,target
english,68  ,4   ,B  ,13.868,foil  
english,69  ,4   ,B  ,4.504 ,target
english,70  ,4   ,B  ,10.151,target
english,71  ,4   ,B  ,20.782,foil  
english,0   ,5   ,A  ,41.549,foil  
english,1   ,5   ,A  ,22.599,target
english,2   ,5   ,A  ,13.826,target
english,3   ,5   ,A  ,45.303,foil  
english,4   ,5   ,A  ,15.912,target
english,5   ,5   ,A  ,28.049,foil  
english,6   ,5   ,A  ,13.82 ,target
english,7   ,5   ,A  ,43.826,foil  
english,8   ,5   ,A  ,22.447,foil  
english,9   ,5   ,A  ,17.835,target
english,10  ,5   ,A  ,24.561,foil  
english,11  ,5   ,A  ,15.651,target
english,12  ,5   ,A  ,35.035,foil  
english,13  ,5   ,A  ,8.439 ,target
english,14  ,5   ,A  ,28.184,foil  
english,15  ,5   ,A  ,4.543 ,target
english,16  ,5   ,A  ,18.802,target
english,17  ,5   ,A  ,19.962,foil  
english,18  ,5   ,A  ,13.335,target
english,19  ,5   ,A  ,39.106,foil  
english,20  ,5   ,A  ,22.065,foil  
english,21  ,5   ,A  ,50.75 ,target
english,22  ,5   ,A  ,11.938,target
english,23  ,5   ,A  ,24.887,foil  
english,24  ,5   ,A  ,23.31 ,foil  
english,25  ,5   ,A  ,5.449 ,target
english,26  ,5   ,A  ,20.186,foil  
english,27  ,5   ,A  ,12.148,target
english,28  ,5   ,A  ,17.855,foil  
english,29  ,5   ,A  ,8.394 ,target
english,30  ,5   ,A  ,11.194,target
english,31  ,5   ,A  ,27.716,foil  
english,32  ,5   ,A  ,15.793,target
english,33  ,5   ,A  ,22.717,foil  
english,34  ,5   ,A  ,23.572,foil  
english,35  ,5   ,A  ,5.297 ,target
english,36  ,5   ,A  ,11.67 ,target
english,37  ,5   ,A  ,22.485,foil  
english,38  ,5   ,A  ,17.075,foil  
english,39  ,5   ,A  ,5.782 ,target
english,40  ,5   ,A  ,14.386,foil  
english,41  ,5   ,A  ,10.967,target
english,42  ,5   ,A  ,28.773,foil  
english,43  ,5   ,A  ,12.702,target
english,44  ,5   ,A  ,5.594 ,target
english,45  ,5   ,A  ,24.599,foil  
english,46  ,5   ,A  ,5.916 ,target
english,47  ,5   ,A  ,16.477,foil  
english,48  ,5   ,A  ,7.941 ,target
english,49  ,5   ,A  ,13.607,foil  
english,50  ,5   ,A  ,9.43  ,target
english,51  ,5   ,A  ,11.249,foil  
english,52  ,5   ,A  ,13.15 ,foil  
english,53  ,5   ,A  ,7.968 ,target
english,54  ,5   ,A  ,24.745,foil  
english,55  ,5   ,A  ,4.37  ,target
english,56  ,5   ,A  ,5.853 ,target
english,57  ,5   ,A  ,24.205,foil  
english,58  ,5   ,A  ,16.079,foil  
english,59  ,5   ,A  ,12.274,target
english,60  ,5   ,A  ,9.886 ,target
english,61  ,5   ,A  ,12.688,foil  
english,62  ,5   ,A  ,10.643,target
english,63  ,5   ,A  ,7.508 ,foil  
english,64  ,5   ,A  ,6.808 ,target
english,65  ,5   ,A  ,11.131,foil  
english,66  ,5   ,A  ,25.772,foil  
english,67  ,5   ,A  ,8.24  ,target
english,68  ,5   ,A  ,23.168,foil  
english,69  ,5   ,A  ,14.833,target
english,70  ,5   ,A  ,9.421 ,target
english,71  ,5   ,A  ,18.126,foil  
english,0   ,5   ,B  ,43.877,foil  
english,1   ,5   ,B  ,13.788,target
english,2   ,5   ,B  ,12.933,target
english,3   ,5   ,B  ,24.007,foil  
english,4   ,5   ,B  ,14.782,target
english,5   ,5   ,B  ,29.08 ,foil  
english,6   ,5   ,B  ,25.451,target
english,7   ,5   ,B  ,51.465,foil  
english,8   ,5   ,B  ,48.823,foil  
english,9   ,5   ,B  ,11.135,target
english,10  ,5   ,B  ,24.221,foil  
english,11  ,5   ,B  ,9.419 ,target
english,12  ,5   ,B  ,29.482,foil  
english,13  ,5   ,B  ,4.53  ,target
english,14  ,5   ,B  ,19.599,foil  
english,15  ,5   ,B  ,4.918 ,target
english,16  ,5   ,B  ,7.786 ,target
english,17  ,5   ,B  ,19.305,foil  
english,18  ,5   ,B  ,12.166,target
english,19  ,5   ,B  ,34.843,foil  
english,20  ,5   ,B  ,34.505,foil  
english,21  ,5   ,B  ,6.153 ,target
english,22  ,5   ,B  ,4.48  ,target
english,23  ,5   ,B  ,14.996,foil  
english,24  ,5   ,B  ,24.556,foil  
english,25  ,5   ,B  ,4.157 ,target
english,26  ,5   ,B  ,15.063,foil  
english,27  ,5   ,B  ,12.553,target
english,28  ,5   ,B  ,17.681,foil  
english,29  ,5   ,B  ,10.746,target
english,30  ,5   ,B  ,4.146 ,target
english,31  ,5   ,B  ,29.212,foil  
english,32  ,5   ,B  ,12.305,target
english,33  ,5   ,B  ,49.675,foil  
english,34  ,5   ,B  ,35.472,foil  
english,35  ,5   ,B  ,7.561 ,target
english,36  ,5   ,B  ,7.741 ,target
english,37  ,5   ,B  ,22.776,foil  
english,38  ,5   ,B  ,12.119,foil  
english,39  ,5   ,B  ,8.457 ,target
english,40  ,5   ,B  ,16.012,foil  
english,41  ,5   ,B  ,6.365 ,target
english,42  ,5   ,B  ,19.907,foil  
english,43  ,5   ,B  ,11.395,target
english,44  ,5   ,B  ,7.299 ,target
english,45  ,5   ,B  ,33.592,foil  
english,46  ,5   ,B  ,10.352,target
english,47  ,5   ,B  ,13.305,foil  
english,48  ,5   ,B  ,7.766 ,target
english,49  ,5   ,B  ,19.808,foil  
english,50  ,5   ,B  ,7.245 ,target
english,51  ,5   ,B  ,11.358,foil  
english,52  ,5   ,B  ,11.88 ,foil  
english,53  ,5   ,B  ,4.502 ,target
english,54  ,5   ,B  ,20.264,foil  
english,55  ,5   ,B  ,12.228,target
english,56  ,5   ,B  ,6.926 ,target
english,57  ,5   ,B  ,33.629,foil  
english,58  ,5   ,B  ,15.641,foil  
english,59  ,5   ,B  ,7.682 ,target
english,60  ,5   ,B  ,5.641 ,target
english,61  ,5   ,B  ,18.948,foil  
english,62  ,5   ,B  ,2.784 ,target
english,63  ,5   ,B  ,11.913,foil  
english,64  ,5   ,B  ,5.565 ,target
english,65  ,5   ,B  ,10.497,foil  
english,66  ,5   ,B  ,22.074,foil  
english,67  ,5   ,B  ,9.189 ,target
english,68  ,5   ,B  ,19.571,foil  
english,69  ,5   ,B  ,13.633,target
english,70  ,5   ,B  ,16.625,target
english,71  ,5   ,B  ,17.889,foil  
english,0   ,6   ,A  ,46.648,foil  
english,1   ,6   ,A  ,19.488,target
english,2   ,6   ,A  ,17.805,target
english,3   ,6   ,A  ,41.612,foil  
english,4   ,6   ,A  ,25.803,target
english,5   ,6   ,A  ,31.632,foil  
english,6   ,6   ,A  ,21.385,target
english,7   ,6   ,A  ,41.769,foil  
english,8   ,6   ,A  ,29.453,foil  
english,9   ,6   ,A  ,19.441,target
english,10  ,6   ,A  ,31.975,foil  
english,11  ,6   ,A  ,14.64 ,target
english,12  ,6   ,A  ,32.129,foil  
english,13  ,6   ,A  ,7.825 ,target
english,14  ,6   ,A  ,23.732,foil  
english,15  ,6   ,A  ,4.104 ,target
english,16  ,6   ,A  ,13.817,target
english,17  ,6   ,A  ,16.567,foil  
english,18  ,6   ,A  ,7.105 ,target
english,19  ,6   ,A  ,51.921,foil  
english,20  ,6   ,A  ,19.651,foil  
english,21  ,6   ,A  ,16.97 ,target
english,22  ,6   ,A  ,14.949,target
english,23  ,6   ,A  ,18.302,foil  
english,24  ,6   ,A  ,15.414,foil  
english,25  ,6   ,A  ,4.97  ,target
english,26  ,6   ,A  ,20.051,foil  
english,27  ,6   ,A  ,13.799,target
english,28  ,6   ,A  ,14.306,foil  
english,29  ,6   ,A  ,7.734 ,target
english,30  ,6   ,A  ,10.508,target
english,31  ,6   ,A  ,24.683,foil  
english,32  ,6   ,A  ,8.14  ,target
english,33  ,6   ,A  ,15.037,foil  
english,34  ,6   ,A  ,14.48 ,foil  
english,35  ,6   ,A  ,13.241,target
english,36  ,6   ,A  ,12.561,target
english,37  ,6   ,A  ,14.952,foil  
english,38  ,6   ,A  ,21.745,foil  
english,39  ,6   ,A  ,8.87  ,target
english,40  ,6   ,A  ,22.26 ,foil  
english,41  ,6   ,A  ,14.296,target
english,42  ,6   ,A  ,22.287,foil  
english,43  ,6   ,A  ,7.159 ,target
english,44  ,6   ,A  ,6.464 ,target
english,45  ,6   ,A  ,20.723,foil  
english,46  ,6   ,A  ,5.282 ,target
english,47  ,6   ,A  ,15.978,foil  
english,48  ,6   ,A  ,28.926,target
english,49  ,6   ,A  ,4.106 ,foil  
english,50  ,6   ,A  ,11.624,target
english,51  ,6   ,A  ,16.022,foil  
english,52  ,6   ,A  ,11.305,foil  
english,53  ,6   ,A  ,2.959 ,target
english,54  ,6   ,A  ,20.745,foil  
english,55  ,6   ,A  ,4.596 ,target
english,56  ,6   ,A  ,6.761 ,target
english,57  ,6   ,A  ,15.905,foil  
english,58  ,6   ,A  ,12.463,foil  
english,59  ,6   ,A  ,19.431,target
english,60  ,6   ,A  ,13.346,target
english,61  ,6   ,A  ,9.112 ,foil  
english,62  ,6   ,A  ,1.997 ,target
english,63  ,6   ,A  ,12.688,foil  
english,64  ,6   ,A  ,5.159 ,target
english,65  ,6   ,A  ,10.931,foil  
english,66  ,6   ,A  ,18.869,foil  
english,67  ,6   ,A  ,10.168,target
english,68  ,6   ,A  ,13.337,foil  
english,69  ,6   ,A  ,16.21 ,target
english,70  ,6   ,A  ,18.824,target
english,71  ,6   ,A  ,16.69 ,foil  
english,0   ,6   ,B  ,30.667,foil  
english,1   ,6   ,B  ,13.494,target
english,2   ,6   ,B  ,13.1  ,target
english,3   ,6   ,B  ,51.925,foil  
english,4   ,6   ,B  ,19.972,target
english,5   ,6   ,B  ,31.122,foil  
english,6   ,6   ,B  ,15.514,target
english,7   ,6   ,B  ,45.356,foil  
english,8   ,6   ,B  ,52.278,foil  
english,9   ,6   ,B  ,27.183,target
english,10  ,6   ,B  ,17.07 ,foil  
english,11  ,6   ,B  ,18.24 ,target
english,12  ,6   ,B  ,26.762,foil  
english,13  ,6   ,B  ,4.127 ,target
english,14  ,6   ,B  ,40.526,foil  
english,15  ,6   ,B  ,5.146 ,target
english,16  ,6   ,B  ,9.317 ,target
english,17  ,6   ,B  ,24.455,foil  
english,18  ,6   ,B  ,19.661,target
english,19  ,6   ,B  ,32.494,foil  
english,20  ,6   ,B  ,36.285,foil  
english,21  ,6   ,B  ,20.242,target
english,22  ,6   ,B  ,8.371 ,target
english,23  ,6   ,B  ,13.373,foil  
english,24  ,6   ,B  ,17.852,foil  
english,25  ,6   ,B  ,8.786 ,target
english,26  ,6   ,B  ,34.924,foil  
english,27  ,6   ,B  ,7.266 ,target
english,28  ,6   ,B  ,22.055,foil  
english,29  ,6   ,B  ,16.466,target
english,30  ,6   ,B  ,13.952,target
english,31  ,6   ,B  ,24.908,foil  
english,32  ,6   ,B  ,6.381 ,target
english,33  ,6   ,B  ,30.618,foil  
english,34  ,6   ,B  ,14.167,foil  
english,35  ,6   ,B  ,6.865 ,target
english,36  ,6   ,B  ,5.774 ,target
english,37  ,6   ,B  ,15.436,foil  
english,38  ,6   ,B  ,29.812,foil  
english,39  ,6   ,B  ,13.948,target
english,40  ,6   ,B  ,16.208,foil  
english,41  ,6   ,B  ,20.387,target
english,42  ,6   ,B  ,25.256,foil  
english,43  ,6   ,B  ,5.65  ,target
english,44  ,6   ,B  ,11.841,target
english,45  ,6   ,B  ,26.302,foil  
english,46  ,6   ,B  ,6.881 ,target
english,47  ,6   ,B  ,15.703,foil  
english,48  ,6   ,B  ,13.287,target
english,49  ,6   ,B  ,9.523 ,foil  
english,50  ,6   ,B  ,10.302,target
english,51  ,6   ,B  ,27.991,foil  
english,52  ,6   ,B  ,21.147,foil  
english,53  ,6   ,B  ,3.819 ,target
english,54  ,6   ,B  ,22.771,foil  
english,55  ,6   ,B  ,8.843 ,target
english,56  ,6   ,B  ,6.031 ,target
english,57  ,6   ,B  ,20.394,foil  
english,58  ,6   ,B  ,11.944,foil  
english,59  ,6   ,B  ,9.236 ,target
english,60  ,6   ,B  ,10.354,target
english,61  ,6   ,B  ,17.094,foil  
english,62  ,6   ,B  ,5.079 ,target
english,63  ,6   ,B  ,21.272,foil  
english,64  ,6   ,B  ,5.785 ,target
english,65  ,6   ,B  ,12.191,foil  
english,66  ,6   ,B  ,22.412,foil  
english,67  ,6   ,B  ,14.743,target
english,68  ,6   ,B  ,18.212,foil  
english,69  ,6   ,B  ,8.104 ,target
english,70  ,6   ,B  ,15.24 ,target
english,71  ,6   ,B  ,10.113,foil  
english,0   ,7   ,A  ,50.922,foil  
english,1   ,7   ,A  ,15.778,target
english,2   ,7   ,A  ,16.574,target
english,3   ,7   ,A  ,31.244,foil  
english,4   ,7   ,A  ,19.107,target
english,5   ,7   ,A  ,28.603,foil  
english,6   ,7   ,A  ,16.724,target
english,7   ,7   ,A  ,49.236,foil  
english,8   ,7   ,A  ,38.61 ,foil  
english,9   ,7   ,A  ,28.185,target
english,10  ,7   ,A  ,28.129,foil  
english,11  ,7   ,A  ,9.617 ,target
english,12  ,7   ,A  ,24.081,foil  
english,13  ,7   ,A  ,7.361 ,target
english,14  ,7   ,A  ,14.335,foil  
english,15  ,7   ,A  ,4.029 ,target
english,16  ,7   ,A  ,12.047,target
english,17  ,7   ,A  ,28.8  ,foil  
english,18  ,7   ,A  ,30.34 ,target
english,19  ,7   ,A  ,35.253,foil  
english,20  ,7   ,A  ,32.169,foil  
english,21  ,7   ,A  ,21.471,target
english,22  ,7   ,A  ,8.779 ,target
english,23  ,7   ,A  ,20.446,foil  
english,24  ,7   ,A  ,17.944,foil  
english,25  ,7   ,A  ,5.596 ,target
english,26  ,7   ,A  ,11.446,foil  
english,27  ,7   ,A  ,7.417 ,target
english,28  ,7   ,A  ,21.145,foil  
english,29  ,7   ,A  ,21.809,target
english,30  ,7   ,A  ,6.814 ,target
english,31  ,7   ,A  ,29.559,foil  
english,32  ,7   ,A  ,5.116 ,target
english,33  ,7   ,A  ,26.431,foil  
english,34  ,7   ,A  ,15.191,foil  
english,35  ,7   ,A  ,12.841,target
english,36  ,7   ,A  ,7.035 ,target
english,37  ,7   ,A  ,16.496,foil  
english,38  ,7   ,A  ,10.272,foil  
english,39  ,7   ,A  ,7.865 ,target
english,40  ,7   ,A  ,13.469,foil  
english,41  ,7   ,A  ,9.199 ,target
english,42  ,7   ,A  ,26.084,foil  
english,43  ,7   ,A  ,5.369 ,target
english,44  ,7   ,A  ,7.098 ,target
english,45  ,7   ,A  ,22.593,foil  
english,46  ,7   ,A  ,11.168,target
english,47  ,7   ,A  ,13.618,foil  
english,48  ,7   ,A  ,7.555 ,target
english,49  ,7   ,A  ,13.764,foil  
english,50  ,7   ,A  ,9.548 ,target
english,51  ,7   ,A  ,7.194 ,foil  
english,52  ,7   ,A  ,12.473,foil  
english,53  ,7   ,A  ,14.517,target
english,54  ,7   ,A  ,22.993,foil  
english,55  ,7   ,A  ,5.846 ,target
english,56  ,7   ,A  ,5.14  ,target
english,57  ,7   ,A  ,23.24 ,foil  
english,58  ,7   ,A  ,11.739,foil  
english,59  ,7   ,A  ,14.457,target
english,60  ,7   ,A  ,9.693 ,target
english,61  ,7   ,A  ,8.183 ,foil  
english,62  ,7   ,A  ,3.513 ,target
